anio_mes,municipio_residencia,grupo_diagnostico,genero_paciente,regimen_atencion,rango_edad,total_casos
2024-10,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,12-17,9
2024-10,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,18-28,6
2024-10,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,29-59,26
2024-10,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,60+,9
2024-10,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,CONTRIBUTIVO,18-28,1
2024-10,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,CONTRIBUTIVO,29-59,5
2024-10,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,CONTRIBUTIVO,60+,3
2024-10,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,OTRO,29-59,8
2024-10,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,OTRO,60+,1
2024-10,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,12-17,3
2024-10,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,18-28,6
2024-10,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,29-59,12
2024-10,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,60+,12
2024-10,PEREIRA,Retraso Mental Grave,FEMENINO,SUBSIDIADO,18-28,3
2024-10,PEREIRA,Retraso Mental Grave,FEMENINO,SUBSIDIADO,29-59,3
2024-10,PEREIRA,Retraso Mental Grave,MASCULINO,OTRO,29-59,1
2024-10,PEREIRA,Retraso Mental Grave,MASCULINO,SUBSIDIADO,12-17,1
2024-10,PEREIRA,Retraso Mental Grave,MASCULINO,SUBSIDIADO,18-28,6
2024-10,PEREIRA,Retraso Mental Grave,MASCULINO,SUBSIDIADO,29-59,8
2024-10,PEREIRA,Retraso Mental Grave,MASCULINO,SUBSIDIADO,60+,3
2024-10,PEREIRA,Retraso Mental Leve,FEMENINO,SUBSIDIADO,12-17,4
2024-10,PEREIRA,Retraso Mental Leve,FEMENINO,SUBSIDIADO,18-28,4
2024-10,PEREIRA,Retraso Mental Leve,FEMENINO,SUBSIDIADO,29-59,6
2024-10,PEREIRA,Retraso Mental Leve,FEMENINO,SUBSIDIADO,6-11,2
2024-10,PEREIRA,Retraso Mental Leve,FEMENINO,SUBSIDIADO,60+,3
2024-10,PEREIRA,Retraso Mental Leve,MASCULINO,CONTRIBUTIVO,12-17,1
2024-10,PEREIRA,Retraso Mental Leve,MASCULINO,OTRO,29-59,1
2024-10,PEREIRA,Retraso Mental Leve,MASCULINO,SUBSIDIADO,12-17,7
2024-10,PEREIRA,Retraso Mental Leve,MASCULINO,SUBSIDIADO,18-28,7
2024-10,PEREIRA,Retraso Mental Leve,MASCULINO,SUBSIDIADO,29-59,5
2024-10,PEREIRA,Retraso Mental Leve,MASCULINO,SUBSIDIADO,6-11,5
2024-10,PEREIRA,Retraso Mental Leve,MASCULINO,SUBSIDIADO,60+,1
2024-10,PEREIRA,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,12-17,3
2024-10,PEREIRA,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,18-28,2
2024-10,PEREIRA,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,29-59,10
2024-10,PEREIRA,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,60+,9
2024-10,PEREIRA,Retraso Mental Moderado,MASCULINO,CONTRIBUTIVO,12-17,1
2024-10,PEREIRA,Retraso Mental Moderado,MASCULINO,OTRO,29-59,6
2024-10,PEREIRA,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,12-17,10
2024-10,PEREIRA,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,18-28,11
2024-10,PEREIRA,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,29-59,16
2024-10,PEREIRA,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,6-11,1
2024-10,PEREIRA,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,60+,3
2024-10,PEREIRA,Retraso Mental No Especificado,FEMENINO,SUBSIDIADO,12-17,4
2024-10,PEREIRA,Retraso Mental No Especificado,FEMENINO,SUBSIDIADO,18-28,1
2024-10,PEREIRA,Retraso Mental No Especificado,FEMENINO,SUBSIDIADO,29-59,1
2024-10,PEREIRA,Retraso Mental No Especificado,FEMENINO,SUBSIDIADO,60+,1
2024-10,PEREIRA,Retraso Mental No Especificado,MASCULINO,SUBSIDIADO,12-17,3
2024-10,PEREIRA,Retraso Mental No Especificado,MASCULINO,SUBSIDIADO,29-59,2
2024-10,PEREIRA,Retraso Mental No Especificado,MASCULINO,SUBSIDIADO,60+,2
2024-10,PEREIRA,Retraso Mental Profundo,FEMENINO,CONTRIBUTIVO,12-17,1
2024-10,PEREIRA,Retraso Mental Profundo,MASCULINO,OTRO,29-59,1
2024-10,PEREIRA,Retraso Mental Profundo,MASCULINO,SUBSIDIADO,18-28,1
2024-10,PEREIRA,Secuelas De Enfermedades Cerebrovascular,MASCULINO,SUBSIDIADO,60+,1
2024-10,PEREIRA,Secuelas De Traumatismos De La Cabeza,MASCULINO,SUBSIDIADO,12-17,1
2024-10,PEREIRA,Secuelas De Traumatismos De La Cabeza,MASCULINO,SUBSIDIADO,18-28,1
2024-10,PEREIRA,Sindrome De Down,MASCULINO,SUBSIDIADO,12-17,1
2024-10,PEREIRA,Sindromes Del Maltrato,FEMENINO,CONTRIBUTIVO,12-17,1
2024-10,PEREIRA,Sindromes Del Maltrato,FEMENINO,SUBSIDIADO,0-5,2
2024-10,PEREIRA,Sindromes Del Maltrato,FEMENINO,SUBSIDIADO,12-17,1
2024-10,PEREIRA,Sindromes Del Maltrato,FEMENINO,SUBSIDIADO,6-11,1
2024-10,PEREIRA,Sindromes Del Maltrato,MASCULINO,SUBSIDIADO,6-11,2
2024-10,PEREIRA,Sintomas Y Signos Que Involucran El Estado Emocional,MASCULINO,SUBSIDIADO,0-5,1
2024-10,PEREIRA,Sintomas Y Signos Que Involucran El Estado Emocional,MASCULINO,SUBSIDIADO,18-28,1
2024-10,PEREIRA,Sintomas Y Signos Que Involucran La Apariencia Y El Comportamiento,FEMENINO,SUBSIDIADO,0-5,1
2024-10,PEREIRA,Sintomas Y Signos Que Involucran La Apariencia Y El Comportamiento,MASCULINO,CONTRIBUTIVO,6-11,1
2024-10,PEREIRA,Sintomas Y Signos Que Involucran La Apariencia Y El Comportamiento,MASCULINO,SUBSIDIADO,0-5,1
2024-10,PEREIRA,Sintomas Y Signos Que Involucran La Apariencia Y El Comportamiento,MASCULINO,SUBSIDIADO,6-11,2
2024-10,PEREIRA,Sinusitis Aguda,FEMENINO,CONTRIBUTIVO,29-59,1
2024-10,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,CONTRIBUTIVO,18-28,1
2024-10,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,CONTRIBUTIVO,29-59,10
2024-10,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,CONTRIBUTIVO,60+,10
2024-10,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,OTRO,18-28,1
2024-10,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,OTRO,29-59,8
2024-10,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,18-28,7
2024-10,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,29-59,60
2024-10,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,60+,42
2024-10,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,CONTRIBUTIVO,12-17,1
2024-10,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,CONTRIBUTIVO,18-28,3
2024-10,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,CONTRIBUTIVO,29-59,10
2024-10,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,CONTRIBUTIVO,60+,1
2024-10,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,OTRO,18-28,1
2024-10,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,OTRO,29-59,2
2024-10,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,OTRO,60+,1
2024-10,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,12-17,3
2024-10,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,18-28,14
2024-10,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,29-59,30
2024-10,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,60+,19
2024-10,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,VINCULADO,29-59,1
2024-10,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",FEMENINO,CONTRIBUTIVO,18-28,1
2024-10,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",FEMENINO,SUBSIDIADO,29-59,4
2024-10,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",FEMENINO,SUBSIDIADO,60+,1
2024-10,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",MASCULINO,OTRO,18-28,1
2024-10,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",MASCULINO,SUBSIDIADO,18-28,3
2024-10,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",MASCULINO,SUBSIDIADO,29-59,1
2024-10,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,29-59,10
2024-10,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,60+,6
2024-10,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,OTRO,12-17,1
2024-10,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,OTRO,18-28,2
2024-10,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,OTRO,29-59,2
2024-10,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,OTRO,60+,3
2024-10,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,12-17,2
2024-10,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,18-28,3
2024-10,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,29-59,14
2024-10,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,60+,20
2024-10,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,CONTRIBUTIVO,18-28,2
2024-10,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,CONTRIBUTIVO,29-59,12
2024-10,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,CONTRIBUTIVO,60+,3
2024-10,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,OTRO,29-59,5
2024-10,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,OTRO,60+,2
2024-10,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,SUBSIDIADO,18-28,3
2024-10,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,SUBSIDIADO,29-59,7
2024-10,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,SUBSIDIADO,60+,5
2024-10,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,VINCULADO,60+,1
2024-10,PEREIRA,Trastorno Esquizotipico,MASCULINO,SUBSIDIADO,12-17,1
2024-10,PEREIRA,Trastorno Mental No Especificado,MASCULINO,CONTRIBUTIVO,18-28,1
2024-10,PEREIRA,Trastorno Obsesivo-Compulsivo,FEMENINO,CONTRIBUTIVO,29-59,2
2024-10,PEREIRA,Trastorno Obsesivo-Compulsivo,FEMENINO,OTRO,18-28,1
2024-10,PEREIRA,Trastorno Obsesivo-Compulsivo,FEMENINO,OTRO,29-59,1
2024-10,PEREIRA,Trastorno Obsesivo-Compulsivo,FEMENINO,SUBSIDIADO,18-28,1
2024-10,PEREIRA,Trastorno Obsesivo-Compulsivo,FEMENINO,SUBSIDIADO,60+,1
2024-10,PEREIRA,Trastorno Obsesivo-Compulsivo,MASCULINO,CONTRIBUTIVO,12-17,1
2024-10,PEREIRA,Trastorno Obsesivo-Compulsivo,MASCULINO,CONTRIBUTIVO,29-59,1
2024-10,PEREIRA,Trastorno Obsesivo-Compulsivo,MASCULINO,OTRO,12-17,1
2024-10,PEREIRA,Trastorno Obsesivo-Compulsivo,MASCULINO,OTRO,29-59,2
2024-10,PEREIRA,Trastorno Obsesivo-Compulsivo,MASCULINO,SUBSIDIADO,29-59,1
2024-10,PEREIRA,Trastornos De La Conducta,FEMENINO,CONTRIBUTIVO,12-17,1
2024-10,PEREIRA,Trastornos De La Conducta,FEMENINO,CONTRIBUTIVO,6-11,2
2024-10,PEREIRA,Trastornos De La Conducta,FEMENINO,PARTICULAR,12-17,1
2024-10,PEREIRA,Trastornos De La Conducta,FEMENINO,SUBSIDIADO,12-17,5
2024-10,PEREIRA,Trastornos De La Conducta,FEMENINO,SUBSIDIADO,6-11,4
2024-10,PEREIRA,Trastornos De La Conducta,MASCULINO,CONTRIBUTIVO,12-17,2
2024-10,PEREIRA,Trastornos De La Conducta,MASCULINO,CONTRIBUTIVO,6-11,3
2024-10,PEREIRA,Trastornos De La Conducta,MASCULINO,SUBSIDIADO,0-5,1
2024-10,PEREIRA,Trastornos De La Conducta,MASCULINO,SUBSIDIADO,12-17,4
2024-10,PEREIRA,Trastornos De La Conducta,MASCULINO,SUBSIDIADO,6-11,9
2024-10,PEREIRA,Trastornos De La Ingestion De Alimentos,FEMENINO,CONTRIBUTIVO,12-17,1
2024-10,PEREIRA,"Trastornos De La Personalidad Y Del Comportamiento Debidos A Enfermedad, Lesion O Disfuncion Cerebral",MASCULINO,OTRO,29-59,1
2024-10,PEREIRA,"Trastornos De La Personalidad Y Del Comportamiento Debidos A Enfermedad, Lesion O Disfuncion Cerebral",MASCULINO,SUBSIDIADO,18-28,1
2024-10,PEREIRA,"Trastornos De La Personalidad Y Del Comportamiento Debidos A Enfermedad, Lesion O Disfuncion Cerebral",MASCULINO,SUBSIDIADO,29-59,2
2024-10,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,FEMENINO,CONTRIBUTIVO,18-28,1
2024-10,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,FEMENINO,CONTRIBUTIVO,29-59,1
2024-10,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,FEMENINO,OTRO,12-17,1
2024-10,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,FEMENINO,SUBSIDIADO,12-17,2
2024-10,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,FEMENINO,SUBSIDIADO,18-28,1
2024-10,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,FEMENINO,SUBSIDIADO,60+,1
2024-10,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,MASCULINO,SUBSIDIADO,12-17,2
2024-10,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,MASCULINO,SUBSIDIADO,18-28,2
2024-10,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,MASCULINO,SUBSIDIADO,29-59,1
2024-10,PEREIRA,Trastornos Del Comportamiento Social De Comienzo Especifico En La Ninez Y En La Adolescencia,FEMENINO,CONTRIBUTIVO,6-11,1
2024-10,PEREIRA,Trastornos Del Comportamiento Social De Comienzo Especifico En La Ninez Y En La Adolescencia,FEMENINO,SUBSIDIADO,0-5,2
2024-10,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,CONTRIBUTIVO,29-59,1
2024-10,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,SUBSIDIADO,12-17,1
2024-10,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,SUBSIDIADO,18-28,1
2024-10,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,SUBSIDIADO,29-59,5
2024-10,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,SUBSIDIADO,60+,2
2024-10,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,MASCULINO,CONTRIBUTIVO,18-28,1
2024-10,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,MASCULINO,CONTRIBUTIVO,29-59,1
2024-10,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,MASCULINO,SUBSIDIADO,12-17,1
2024-10,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,MASCULINO,SUBSIDIADO,18-28,1
2024-10,PEREIRA,Trastornos Del Sueno,FEMENINO,CONTRIBUTIVO,60+,6
2024-10,PEREIRA,Trastornos Del Sueno,FEMENINO,OTRO,29-59,1
2024-10,PEREIRA,Trastornos Del Sueno,FEMENINO,OTRO,60+,2
2024-10,PEREIRA,Trastornos Del Sueno,FEMENINO,SUBSIDIADO,12-17,2
2024-10,PEREIRA,Trastornos Del Sueno,FEMENINO,SUBSIDIADO,29-59,7
2024-10,PEREIRA,Trastornos Del Sueno,FEMENINO,SUBSIDIADO,60+,7
2024-10,PEREIRA,Trastornos Del Sueno,MASCULINO,CONTRIBUTIVO,18-28,1
2024-10,PEREIRA,Trastornos Del Sueno,MASCULINO,CONTRIBUTIVO,29-59,1
2024-10,PEREIRA,Trastornos Del Sueno,MASCULINO,CONTRIBUTIVO,60+,4
2024-10,PEREIRA,Trastornos Del Sueno,MASCULINO,OTRO,29-59,2
2024-10,PEREIRA,Trastornos Del Sueno,MASCULINO,SUBSIDIADO,29-59,1
2024-10,PEREIRA,Trastornos Del Sueno,MASCULINO,SUBSIDIADO,60+,9
2024-10,PEREIRA,Trastornos Delirantes Persistentes,FEMENINO,SUBSIDIADO,60+,1
2024-10,PEREIRA,Trastornos Delirantes Persistentes,MASCULINO,CONTRIBUTIVO,60+,1
2024-10,PEREIRA,Trastornos Delirantes Persistentes,MASCULINO,SUBSIDIADO,18-28,1
2024-10,PEREIRA,Trastornos Delirantes Persistentes,MASCULINO,SUBSIDIADO,29-59,1
2024-10,PEREIRA,Trastornos Delirantes Persistentes,MASCULINO,SUBSIDIADO,60+,1
2024-10,PEREIRA,Trastornos Disociativos [ De Conversion ],FEMENINO,SUBSIDIADO,60+,1
2024-10,PEREIRA,Trastornos Disociativos [ De Conversion ],MASCULINO,SUBSIDIADO,29-59,1
2024-10,PEREIRA,Trastornos Emocionales Comienzo Especifico En La Ninez,FEMENINO,SUBSIDIADO,6-11,1
2024-10,PEREIRA,Trastornos Emocionales Comienzo Especifico En La Ninez,MASCULINO,SUBSIDIADO,0-5,1
2024-10,PEREIRA,Trastornos Especificos De La Personalidad,FEMENINO,CONTRIBUTIVO,18-28,3
2024-10,PEREIRA,Trastornos Especificos De La Personalidad,FEMENINO,CONTRIBUTIVO,29-59,1
2024-10,PEREIRA,Trastornos Especificos De La Personalidad,FEMENINO,SUBSIDIADO,12-17,1
2024-10,PEREIRA,Trastornos Especificos De La Personalidad,FEMENINO,SUBSIDIADO,18-28,5
2024-10,PEREIRA,Trastornos Especificos De La Personalidad,FEMENINO,SUBSIDIADO,29-59,5
2024-10,PEREIRA,Trastornos Especificos De La Personalidad,FEMENINO,SUBSIDIADO,60+,2
2024-10,PEREIRA,Trastornos Especificos De La Personalidad,MASCULINO,SUBSIDIADO,18-28,2
2024-10,PEREIRA,Trastornos Especificos De La Personalidad,MASCULINO,SUBSIDIADO,29-59,3
2024-10,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,FEMENINO,CONTRIBUTIVO,0-5,1
2024-10,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,FEMENINO,CONTRIBUTIVO,6-11,1
2024-10,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,FEMENINO,SUBSIDIADO,12-17,12
2024-10,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,FEMENINO,SUBSIDIADO,6-11,13
2024-10,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,MASCULINO,CONTRIBUTIVO,12-17,1
2024-10,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,MASCULINO,CONTRIBUTIVO,6-11,1
2024-10,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,MASCULINO,SUBSIDIADO,12-17,10
2024-10,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,MASCULINO,SUBSIDIADO,18-28,1
2024-10,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,MASCULINO,SUBSIDIADO,6-11,19
2024-10,PEREIRA,Trastornos Especificos Del Desarrollo Del Habla Y Del Lenguaje,FEMENINO,CONTRIBUTIVO,6-11,1
2024-10,PEREIRA,Trastornos Especificos Del Desarrollo Del Habla Y Del Lenguaje,MASCULINO,CONTRIBUTIVO,0-5,2
2024-10,PEREIRA,Trastornos Especificos Mixtos Desarrollo,MASCULINO,SUBSIDIADO,0-5,1
2024-10,PEREIRA,Trastornos Esquizoafectanivos,FEMENINO,CONTRIBUTIVO,29-59,1
2024-10,PEREIRA,Trastornos Esquizoafectanivos,FEMENINO,SUBSIDIADO,29-59,2
2024-10,PEREIRA,Trastornos Esquizoafectanivos,MASCULINO,OTRO,29-59,1
2024-10,PEREIRA,Trastornos Esquizoafectanivos,MASCULINO,SUBSIDIADO,18-28,2
2024-10,PEREIRA,Trastornos Esquizoafectanivos,MASCULINO,SUBSIDIADO,29-59,5
2024-10,PEREIRA,Trastornos Fobicos De Ansiedad,FEMENINO,CONTRIBUTIVO,29-59,1
2024-10,PEREIRA,Trastornos Fobicos De Ansiedad,FEMENINO,SUBSIDIADO,29-59,1
2024-10,PEREIRA,Trastornos Fobicos De Ansiedad,MASCULINO,CONTRIBUTIVO,29-59,1
2024-10,PEREIRA,Trastornos Fobicos De Ansiedad,MASCULINO,SUBSIDIADO,29-59,1
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,FEMENINO,CONTRIBUTIVO,12-17,1
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,FEMENINO,OTRO,12-17,1
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,FEMENINO,OTRO,6-11,1
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,FEMENINO,SUBSIDIADO,12-17,1
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,FEMENINO,SUBSIDIADO,6-11,1
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,MASCULINO,CONTRIBUTIVO,0-5,2
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,MASCULINO,CONTRIBUTIVO,12-17,4
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,MASCULINO,CONTRIBUTIVO,18-28,1
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,MASCULINO,CONTRIBUTIVO,6-11,4
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,MASCULINO,OTRO,6-11,1
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,MASCULINO,SUBSIDIADO,0-5,1
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,MASCULINO,SUBSIDIADO,12-17,3
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,MASCULINO,SUBSIDIADO,18-28,2
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,MASCULINO,SUBSIDIADO,29-59,1
2024-10,PEREIRA,Trastornos Generalizados Del Desarrollo,MASCULINO,SUBSIDIADO,6-11,4
2024-10,PEREIRA,Trastornos Hipercineticos,FEMENINO,CONTRIBUTIVO,6-11,3
2024-10,PEREIRA,Trastornos Hipercineticos,FEMENINO,OTRO,12-17,1
2024-10,PEREIRA,Trastornos Hipercineticos,FEMENINO,OTRO,6-11,1
2024-10,PEREIRA,Trastornos Hipercineticos,FEMENINO,SUBSIDIADO,0-5,2
2024-10,PEREIRA,Trastornos Hipercineticos,FEMENINO,SUBSIDIADO,12-17,4
2024-10,PEREIRA,Trastornos Hipercineticos,FEMENINO,SUBSIDIADO,6-11,5
2024-10,PEREIRA,Trastornos Hipercineticos,MASCULINO,CONTRIBUTIVO,12-17,1
2024-10,PEREIRA,Trastornos Hipercineticos,MASCULINO,CONTRIBUTIVO,6-11,8
2024-10,PEREIRA,Trastornos Hipercineticos,MASCULINO,OTRO,12-17,1
2024-10,PEREIRA,Trastornos Hipercineticos,MASCULINO,SUBSIDIADO,0-5,4
2024-10,PEREIRA,Trastornos Hipercineticos,MASCULINO,SUBSIDIADO,12-17,14
2024-10,PEREIRA,Trastornos Hipercineticos,MASCULINO,SUBSIDIADO,6-11,26
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Alucinogenos,MASCULINO,SUBSIDIADO,18-28,1
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,FEMENINO,CONTRIBUTIVO,12-17,2
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,FEMENINO,CONTRIBUTIVO,29-59,3
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,FEMENINO,SUBSIDIADO,12-17,1
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,FEMENINO,SUBSIDIADO,18-28,2
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,FEMENINO,SUBSIDIADO,29-59,2
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,MASCULINO,CONTRIBUTIVO,12-17,1
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,MASCULINO,CONTRIBUTIVO,18-28,1
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,MASCULINO,CONTRIBUTIVO,29-59,4
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,MASCULINO,OTRO,29-59,1
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,MASCULINO,SUBSIDIADO,12-17,3
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,MASCULINO,SUBSIDIADO,18-28,13
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,MASCULINO,SUBSIDIADO,29-59,10
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cannabinoides,MASCULINO,SUBSIDIADO,60+,2
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cocaina,FEMENINO,SUBSIDIADO,18-28,4
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cocaina,FEMENINO,SUBSIDIADO,29-59,2
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cocaina,MASCULINO,CONTRIBUTIVO,29-59,2
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cocaina,MASCULINO,OTRO,29-59,1
2024-10,PEREIRA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cocaina,MASCULINO,SUBSIDIADO,12-17,2
